,input,answer,predict
3068,ひとつです,"['お習字を', 'はー素敵です', 'あーそうですか', 'うーん']",あーそうですかー
3069,ひとときが,"['うーん', 'あー楽しい時ですね']",うーん
3070,ひとりぽっちで,"['うーん', 'あー', 'ああ']",ああ
3071,ひとりぽっちでつまらなかったんでしょう,"['そうですねさみしいんですよねー', 'うんうんうんうんそうか', 'あーそうですよきっと', 'ええつまらなかったんですね']",あーそうですよね
3072,ひら,['ちっちゃい'],ええええええええええええええええええええええええええええええええええええええええええええええええええ
3073,ひらぺたいガラス製の,"['はいおはじきはいえーええええ', 'ええええええええあはいそうですねうん', 'ええええええあはいわかりますはいはい', 'ええてらひらっぱ平べったいそうですよね']",ええええええええええええええええええええええええええええええええええええええええええええええええええ
3074,ふたり向こうの,['ほんとですね'],ほんとですね
3075,ふたり向こうのふたりの気持ちと私のふたりの,['あー'],そうですよね
3076,ふたり向こうのふたりの気持ちと私のふたりの気持ちが,"['ええ', 'うんぴったり', 'ええ', 'ぴったり', 'そうですよね']",そうですよね
3077,ふたり向こうのふたりの気持ちと私のふたりの気持ちがぴったり,"['うーん', 'そうですね']",そうですね
3078,ふたり向こうのふたりの気持ちと私のふたりの気持ちがぴったりと,"['一致したんですね', 'ぴったり合ったんですね']",そうですね
3079,ふたり向こうのふたりの気持ちと私のふたりの気持ちがぴったりと思いました,"['そうですよね', 'ほーんとに', 'ぴったり合った', 'うーんうふ', 'そうですねはい凄いですね', '凄くぴったりでしたね']",そうですね
3080,ふっふっと,['へー'],あはい
3081,ふっふっとある,"['えありますね', 'あはっあります']",あはい
3082,ふっふっとあるうーのかもしれません,"['あーそーですかーへーいいです', 'ほうほうほう', 'はいあるんですね', 'あーうーん', 'あーそうですかうーん', 'ありますはい']",あはい
3083,ぶつけあって,"['そうですね', '違うんだはい', 'そうです', 'ぶつけ合うんだうーん', 'はあ', 'あー']",そうですね
3084,ぶつけあってでぶつかればそのおはじきが自分の手持ちの物に,['あー'],うーん
3085,ぶつけあってでぶつかればそのおはじきが自分の手持ちの物になると,"['あー', 'そーなんですね', 'なるうーん', 'うーん']",うーん
3086,べくもないんですが,"['そうですよね', 'あーそうなんですね']",あーそうなんですね
3087,べんこベーゴマ,"['うーんベーゴマめんこ', 'うんあーはい', 'めんこベーゴマはい', 'うんうーんあーめんこ', 'あめんこあうーんはい', 'あーはいメンコベイゴマ']",うーんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうん
3088,ほうぼうを走り回りました,"['ええあーはい', 'あへーどこか行かれたんですね', 'うんそーなんですねー', 'はいははっ方々を走り回られたんですね', 'はいうーんはい']",あはい
3089,ほかに,"['そうなんですか', '残念うん', 'そうですか', '反対']",そうですか
3090,ほかになりたいことってそうですねー,"['んー', 'うーんそう']",そうですか
3091,ほとんど,['ふーん'],あそうなんですか
3092,ほとんどおーご存じないかも,"['うーん', 'そうですね']",うーん
3093,ほとんどが,"['へえ', 'うん先生', 'あーあ', 'えー先生だったんですね', '素敵ですね']",あーそーなんですかー
3094,ほとんどがあの釣りが多かったです,"['あーそうですか', 'あ', 'あ']",ああ
3095,ほとんどがあの釣りが多かったです子供の,"['釣り', 'あー', 'はー']",ああ
3096,ほとんどがあの釣りが多かったです子供の頃は,"['あ釣り', 'あっ釣りなんですね', '釣り', '釣りですか', 'いいですね釣りもねーうーん', 'ええへー', '釣りなんですね']",ああ
3097,ほどこされてこなかったんでございますけども,"['はそうなんですね', 'うーんあはい', 'あーはい', 'そうですか']",あーそうなんですか
3098,ほれで,['あー'],あー
3099,ほれでもうなんとなくっていう感じで,"['はー', 'はー']",はー
3100,ほれでもうなんとなくっていう感じでまーなれる,"['ええうーん', 'あっそうですかーはい', 'ええ', 'うんうーん', 'あへえ']",へえ
3101,ほんとに,"['褒めて伸びる', 'そうですね', '優しいんですね', 'そうですね', 'あーそー', 'いいですよね', 'あー']",あーそーですねー
3102,ほんとにいい気持に,['うふふ'],そうですよねー
3103,ほんとにいい気持になりましてね,"['あー', 'そうですよねー', 'あー']",そうですよねー
3104,ほんとにいい気持になりましてね久しぶりに,"['そうですよねうんうん', 'そうなんですかはい', 'ええええへえ', 'ええ', 'へえ']",そうなんですか
3105,ほんとにえー小学校の始めの,['んー'],あーはいはい
3106,ほんとにえー小学校の始めの頃から,"['へえ', '人気ありますよね']",あーはいはい
3107,ほんとにそれん時は,['うーん'],うーん
3108,ほんとにそれん時は嬉しかったです,"['優しいですね', 'あー', 'そうですね', 'あーはい', 'ほんとですね', 'そーですねー優しいですねー', '優しいうん', 'そうですよね', 'それは嬉しいですね']",あー
3109,ほんとに子犬の,['いーですねー'],あーそーですねー
3110,ほんとに子犬のごとく,"['はい子犬のごとく', 'あっはは', 'うーん']",あー
3111,ほんとに子犬のごとく遊んでました,"['あー大自然でいいですね', 'あーそうだったんですか', '楽しそうですね', '楽しそうですね', 'はいわー', 'あー楽しそう', 'へえ']",あーそうなんですか
3112,ほんとに風呂屋の,['ははは'],はははははははははははははははははははははははははははははははははははははははははははははははははは
3113,ほんとに風呂屋のペンキ,"['描けなくなっちゃってるんですか', 'うんあっはっは', 'うんあっはっ', 'あははははは']",あっはっはははははははははははははははははははははははははははははははははははははははははははははははは
3114,ぽんぽんと,"['あでも凄いです', 'ええやー', 'あー']",ええええええええええええええええええええええええええええええええええええええええええええええええええ
3115,ぽんぽんとこうできないんですけど,"['ああ', 'ありましたよねーそういうの', 'あはっうーん', '三つええ', '三つではい', 'うん難しいですよね']",ああああああああああああ
3116,ぽんぽんとこうできないんですけどなんかあの兄弟達がやってましたのでそれを,['ああ'],あそうなんですね
3117,ぽんぽんとこうできないんですけどなんかあの兄弟達がやってましたのでそれを真似してお手玉なんか,['はいあーみんなでやってたんですねー'],ええええええええええええええええええええええええええええええええええええええええええええええええええ
3118,ぽんぽんとこうできないんですけどなんかあの兄弟達がやってましたのでそれを真似してお手玉なんかそれでカルタ取り,"['カルタ取りうん', 'カルタ取りはい', 'あカルタ取り', 'はいカルタ取りもありましたねー', 'ええええあーやりました']",はいお手玉
3119,まぁ,['トマトとピーマン'],はははははははははははははははははははははははははははははははははははははははははははははははははは
3120,まぁあーまず最初に,['あはは'],あははははははははははははははははははははははははははははははははははははははははははははははははは
3121,まいほっとしたっていうか,"['あーそーなんですねー', 'そうですよね', 'あー', 'ほっとされますね']",あーそーですよねー
3122,まいほっとしたっていうか嬉しい,"['そうですね', 'ほっとしますよね']",そうですね
3123,まいほっとしたっていうか嬉しいことでございました,"['うーんそれは嬉しいです', '嬉しいことですね', 'あそうですね嬉しいですね', 'あそうですね', 'あー嬉しいですね', 'そうですね', 'はいなによりですよねー', 'うーんそうですよね']",あーそーですねー
3124,まおもに東南アジアにいー日本語を,"['東南アジアに', '東南アジアですか', 'あはい']",あ
3125,まおもに東南アジアにいー日本語を教えに行く,"['あええええええ', 'あっ', 'あ', 'えー']",あ
3126,ましたいことは今申しあげたように,['海外旅行'],あー
3127,ましてね,"['あー親孝行さんですね', 'うんあ', '凄い夢だ', 'はい家をねーい']",はい
3128,ますしまた,"['いいですねうーん', '大切ですよねー']",いいですね
3129,まずは健康だと思いますので,"['そうですよね', 'はいそうですね', 'そうですよねはいはい', 'うんその通りですね', 'ええそれが一番ですはい', 'はい健康が一番です', 'そうですよねうん', 'それが一番です', 'ええあそう思います']",はい健康的ですね
3130,まずやりまして,"['それへえ', 'あ練習をしてから', 'うーん']",うーん
3131,まそういう,"['確かに', 'あ', 'やお優しいですね', 'そうなんですね', 'はー']",わー
3132,まそういうことで,"['すごいですねー', '素晴らしい']",うーん
3133,まそういうことで誘ってくれておりますので,"['はー', 'ふーんいいですね', 'いいお孫さんですね', 'はいうわ', 'はいええ', 'わーほんとにいいお孫さん', '優しいなー']",はいはい
3134,まそういう幸運,['ふーん'],へえ
3135,まそれがおもな,['そうですね'],そうですね
3136,まそれがおもなものですけれども,"['はいええええほーん', 'あーそうなんですね', 'へー素敵なご趣味ですね']",あはい
3137,まそれが無事できまして,"['あー良かったです', 'へえ', 'あー', 'わー無事で']",あーはい
3138,まそれは,"['じゃやりましょうかって言って', 'っふふふ']",そうなんですね
3139,まそれは冗談ですけども,"['お疲れになりましたね', 'はっはい', 'そうなんですねええええ', 'へー']",へー
3140,まそんなあーことがございまして,['疲れてらしたんですね'],あそうなんですか
3141,また,"['はい', 'うーん', 'あーそー']",いいですね
3142,またあの,['素敵ですね'],はい
3143,またあのそれ以外にも,['ライフワークですねうーん'],それ以外にも
3144,またあのそれ以外にもまー,['それ以外にも'],それ以外に
3145,またあのそれ以外にもまーいろんな機会の中であの陶芸やら,"['あ陶芸も', '陶芸もですか', 'あ陶芸', 'わぁ']",あ陶芸も
3146,またあのそれ以外にもまーいろんな機会の中であの陶芸やらえー何かもやる機会も持ちましたけども,"['あーそうなんですね', 'わぁそーですかー', 'へえ']",あ陶芸も
3147,またあー,['んー'],はいはいはいはい
3148,またもっと日韓中の関係も,"['うーん', 'うん日韓中ですね']",うーん
3149,またもっと日韓中の関係も日中関係もとっても難しいですから,"['そうですねはい', 'うーんそうですねーはい', '日中はむつかしいです', 'ええええええ', 'はいそうですねー', '難しいうん', 'うんですねー', 'うーんはいそうだと思います']",うーん
3150,また電車を乗り換えまして,"['あはい電車でええ', '乗り換えされてはい']",あはい
3151,まだまだわからないことが,"['うーん', 'あーはい', 'そうですね']",うーん
3152,まだまだわからないことがたくさん,['うーん'],うーん
3153,まだまだわからないことがたくさんあるので,"['やーわからないと思います', 'いっぱいありますねー', '凄いですね']",あーそうですね
3154,まっすぐそのまま,"['ええそうですねはい', 'まっすぐはい', 'まっすぐあはっはい']",まっすぐはい
3155,まで,"['はいいっせん', 'ああ', 'あへえ', 'あはいええ', '目指してええ']",あ
3156,までえー約ひちはち分うー徒歩で,"['七八分', 'へー', 'あ徒歩ではいはい']",あはい
3157,まわたくしも,"['へえ', 'へえ']",へえ
3158,まわたくしも個人的に,['あー'],あ
3159,まわたくしも個人的に担当として,"['あ', 'あっ', 'あそうなんですねー', 'ああああうーん']",あ
3160,まわりが騒然として,"['まーそうなんですねはい', 'うんそうですねー', 'はいあはぁそーですかはは']",あそうですか
3161,まパイロットになりたかったんです,"['あーはいはいはい', 'あーかっこいい', 'うーんかっこいいですよね', 'パイロットですか', 'あーそうなんですか', 'ああ', 'うーんあー', 'あーそーなんですかー']",あーそうなんですか
3162,まヨーロッパの方へ旅行中です,"['ええあ', 'あそうなんですね', 'ええはそうなんですか', 'ええあはい', 'あっそーなんですねー', 'ええあー素敵ですね', 'ええあそうですか', 'おおあーああああああ', 'うんうわー']",ええええええええええええええええええええええええええええええええええええええええええええええええええ
3163,まー,"['ええなんでしょうか', 'あっはははい', 'すごーい素晴らしいことだわー', '笑', 'なんか素晴らしいお母さんですねー', 'うーん', 'はいどうでしょうか', '良かったです', 'いいえ', '交際が', 'すうーん', '健康は大事ですよねー', 'そうなんそうなんですね', 'そうですね', '理事長として', 'ノーサイドほーん', '凄い', 'お孫さんのことですか', '日本経済が良くなれば', 'へえ', '楽しそうですね', '凄い']",うーん
3164,まー2個づつということなんでね手元に,"['へー', 'はいほー']",はい二十二年
3165,まー45分前に,"['うんうんあーもう余裕を持って', 'あー凄いです', 'はい四十五分前はい', 'あっ早いそんなに前にはい']",あーはいはい
3166,まーあの,['うーん'],うーん
3167,まーあのきれいな棒棒状のひもひも状のものが出てきますけれども長く長く,['へー'],あー
3168,まーあのそれとあとえー前回来させていただいてえーまたことし今回もあの違うテーマで,"['ええああ', 'あー']",あー
3169,まーあのー,"['したいこと', 'うーん']",うーん
3170,まーあのー友達とおーちょっとおー九州にいる友達とねしばらくぶりに,"['ええええお会いしたんですか', 'はいあっうん', '九州のお友達ですか']",あっそうなんですかー
3171,まーあの自分の趣味として一番あーにあげられるあのあげるとすれば,['はい一番のは'],はいはいはい
3172,まーあの自分の趣味として一番あーにあげられるあのあげるとすればえー絵画あーまー絵を,"['あー絵画ですか', '絵画うーん']",あー絵画ですか
3173,まーあの自分の趣味として一番あーにあげられるあのあげるとすればえー絵画あーまー絵を描く,['えー'],あー絵画ですか
3174,まーあの自分の趣味として一番あーにあげられるあのあげるとすればえー絵画あーまー絵を描くことでしょうか,"['うんあそうなんです', 'へー絵画ですか', '絵をはい', '凄い絵を描けることは凄いですね', '描くんですねはい', 'あーはいわーすごーい']",あーはいはいはい
3175,まーあの高等学校時代の年代でこれかこれから就職をということでの時代でしたけどもやはり,['あーはい'],あー
3176,まーあの高等学校時代の年代でこれかこれから就職をということでの時代でしたけどもやはりあのーその頃からまー飛行機,['飛行機'],そうなんですね
3177,まーあまり,['そういうお父様の'],うーん
3178,まーあまり深く考えて,"['ああ', 'あはははは', 'あーそうなんですねー', 'うーん']",そうなんですか
3179,まーあー,"['ねーでもすごいやってらっしゃる', 'そうなんですね']",うーん
3180,まーあーそんな,['うーん'],うーん
3181,まーあーほんとに1年に1回行けるか行かないかですね,"['そうですね', 'あそうなんですね', 'ああ', '段々少なくなりますよねー', 'はあ', 'ええでもまだ一年に一遍も行ってるなんて', 'うんえっ']",あーそうなんですか
3182,まーお友達が,['そうなんですねー'],うーん
3183,まーお友達がまー色々おりますのでそのー情報とかを色々聞いて,"['ええそうですね', 'そうですねお話しするのがいいですね', '聞いて']",そうですね
3184,まーお袋も,['うーん'],うーん
3185,まーお袋も当時働いていたんでね,['うーん'],うーん
3186,まーお袋も痴呆症になっていた,"['あーそうなんですかー残念ですよね', 'ああ', 'うんわーそーなんですね', 'あー', 'ああ', 'あーそっかああ', 'あーはい', 'えー残念ですね', 'あー']",あー
3187,まーこういう風な内容の趣味のことをこれからも続けていけたらな,"['ねえぜひ', 'あ', 'ええそうですね', 'あはい', 'そーですよねー']",そうですね
3188,まーこういう風な内容の趣味のことをこれからも続けていけたらなという風に思っています,"['続けてください', 'ほんとにたくさん', 'はっはい', 'いいと思いますはい', 'あそうですかはい', 'そうですね', 'そうですね', 'はー素敵だと思います']",あそうなんですね
3189,まーこの,"['うーん', 'わー']",うーん
3190,まーこの年になると仲間がねまー逝っちゃったんで,"['そうですね', 'あー', 'うーん', 'ああ']",ああ
3191,まーこれが,['そうなんですか'],凄い
3192,まーこれがほんとに,"['凄い', 'そうなんだ']",凄いですね
3193,まーこれがほんとにあの嬉しかったですね,"['うーんそうなんですね', 'あー凄いですね', 'はあそうなんですね', 'はいあー', 'へー凄い']",はーそうなんですね
3194,まーざっと,"['す', 'そうなんですね']",うーん
3195,まーざっとまーおのろけ話で申し訳ない,"['はあ', 'いや', 'いえいえ', 'いえいえーとんでもない', 'いやおのろけもとってもいいおのろけ話ですね']",いやいやいやいや
3196,まーしご仕事以外特に休みの日なんかやることがなかったので,"['そうですよね', 'あーはは']",そうですよね
3197,まーそいじゃー,"['そーなんですねー', 'そうなんですね']",あー
3198,まーそいじゃー航空管制官になれなれば,"['あ', 'あー']",あー
3199,まーそいじゃー航空管制官になれなればだいじょぶかなと,"['あー', '管制官ですか']",あー
3200,まーそいじゃー航空管制官になれなればだいじょぶかなというような事で,['あー'],あー
3201,まーそいじゃー航空管制官になれなればだいじょぶかなというような事でそちらの,['はあはあ'],あー
3202,まーそういう,"['その時代なんですね', 'あー', 'はあ', 'えー', 'うーん', '素晴らしいです']",うーん
3203,まーそういうことでえー,"['すごいですねー', 'うーん', 'うーん']",うーん
3204,まーそういうことでえー連れてってもらってえーそういう,"['そうなんですか', '優しいですねー', 'はい']",あー
3205,まーそういうことでえー連れてってもらってえーそういう意味では非常にですね,"['優しいです', 'わあ']",そうですよね
3206,まーそういう意味で,"['凄い', 'なかなか確かに入れなさそうです', 'あはっ', 'なるほど']",そうなんですね
3207,まーそういう意味でそれも感謝しております,"['あそうですか', 'あー努力家ですね', 'あいいことです', '凄いです', 'はい素晴らしい', '良かった良かったええ凄いですね', 'ああそうなんですか素晴らしいですね', 'はいそうですね', 'そうですかー']",あそうなんですね
3208,まーそういう時代でした,"['あはい', 'あはあ', '厳しい時代', 'へえ', 'へえ', 'はーそうだったんですね', 'へー', 'ほー']",あーそうなんですね
3209,まーそういった意味でね,"['そうなんですね', 'タイミングが難しい']",そうなんですね
3210,まーそのくらいの,"['そうですねうんうん', 'うーん充分だと思います']",そうですね
3211,まーそのぐらいですね,"['大変だなー', 'はあそうなんですね', 'うーんそうですか', 'うわーそうなんですねー', 'うんはいあはい', 'へーそうなんですねー']",そうなんですね
3212,まーそのシーン,['まあ凄いですね'],えっ
3213,まーそのシーンそのシーンによって嬉しかった,['えっへっ'],えっ
3214,まーそのシーンそのシーンによって嬉しかったことは色々ありますけども,"['うーん', '凄すぎる', 'わー', 'うーん', 'えー']",えっ
3215,まーそれが,['ほぉん'],そうなんですね
3216,まーそれがために,['ああそうなんですか'],そうなんですか
3217,まーそれがものになるかどうか別として,"['やーできますよ', 'いえいえいえ', 'あ全然']",うーん
3218,まーそれはなかなか夢がね叶わなくて,"['ええあーそうなんですね', 'うんうーん', 'えっ', 'あそうですかー']",うーん
3219,まーそれ以後全然勉強してなくてね,['うん'],うーん
3220,まーそれ以後全然勉強してなくてね今一生懸命もう,"['あ', '英語の勉強']",あー
3221,まーそれ以後全然勉強してなくてね今一生懸命もう1回ね中学生の,['ふーん'],あー
3222,まーそれ以後全然勉強してなくてね今一生懸命もう1回ね中学生のベーシックからね,"['へー', 'はあはあそうですね']",あー
3223,まーそーいうことが,"['ああ', 'そうですか']",そうなんですか
3224,まーそーいうことが今後の自分の,['うーん'],うーん
3225,まーそーいうことが今後の自分の人生に役立ったということで,"['そですねー', 'あはあ', 'わー']",あそうなんですか
3226,まーそーいうことが今後の自分の人生に役立ったということで嬉しかったですね,"['はー', '大変だったんですねー', 'あそうですね', 'そうなんですか', 'そうですね', 'そうだと思います', 'そうなんですね']",そうなんですか
3227,まーそーいった自然なものが豊富に,['あー'],あー
3228,まーそーいった自然なものが豊富にありましたので,"['あーそーなんですね', 'あーそうなんですね', '自然なものがですね', 'へえ']",あーそうなんですね
3229,まーだいたい,['あほんとだ'],へえ
3230,まーだいたいそんなような遊び方だったと,"['あー', 'うーんそうですか']",そうなんですか
3231,まーだいたいそんなような遊び方だったと思います,"['そうですかーよくやりましたあたしも', 'そうですね', 'そうですか', 'うーん', 'あそうなんですか']",そうですか
3232,まーだから,"['ふっふっ', 'いや']",そうなんですね
3233,まーだから一番多いのは,['へえ'],へえ
3234,まーちゅう子供が,"['タイミング', 'え']",ああ
3235,まーちゅう子供が産まれたっちゅうことの喜びと,"['そうですよね', 'そうですね', '嬉しいですよねー', 'えへっえー', 'ええ']",あーそーですねー
3236,まーちょっと恥ずかしかったんですけど,"['あーいえーすごーい', 'いえいえそんな', 'あはははっは', 'えへへへはい', 'はいひっいえいえ', 'あっはっはっは']",いえいえそんなことないです
3237,まーできればね,"['へー', 'ボランティアですか', 'いいですよねうーん', 'そうですね']",あははは
3238,まーどういうこういう比較はいいのかわかりませんが,['うーん'],うーん
3239,まーどういうこういう比較はいいのかわかりませんがベトナムとかそれこそカンボジアの子供たちの,['そうですね'],そうですね
3240,まーどういうこういう比較はいいのかわかりませんがベトナムとかそれこそカンボジアの子供たちのあのキラキラしたるしている眼を見ると,['あーはいはい'],あーはいはいはいはい
3241,まーなりたいということであれば,"['はいなりたいことは', 'うーんはい']",うーん
3242,まーなんていうかにん人生って時々こうビューって自分の思っている以上に成果が出ちゃうようなとき,"['ああ', 'あー', 'へえ', 'あーありますね', 'あー', 'あーあーはい']",あー
3243,まーなんていうのかな,['お孫さん'],へえ
3244,まーなんとかあー熱心と,['そうなんですね'],ええええええええええええええええええええええええええええええええええええええええええええええええええ
3245,まーなんとかあー熱心と受け止められたのか,"['そーなんですねー', 'へえ', 'ええええええああ']",ええええええええええええええええええええええええええええええええええええええええええええええええええ
3246,まーねーご馳走してあげるとかそういう風にもできるんですけど,['そうですよね'],そうですね
3247,まーねーご馳走してあげるとかそういう風にもできるんですけど前は若かったもんですからまーある種なんもあげるとかそういうことは,['あー'],そうですよね
3248,まーねーご馳走してあげるとかそういう風にもできるんですけど前は若かったもんですからまーある種なんもあげるとかそういうことはあのーまー,['そうですねうんうん'],そうですよね
3249,まーめくるめくようなと,"['うーん凄い', 'うーん', '素晴らしいですね']",うーん
3250,まーめくるめくようなといってしまえば,"['そうですね', 'はは', 'うっふ', 'すごーい笑']",うーん
3251,まーめくるめくようなといってしまえばちょっと,['そうですね'],うーん
3252,まーめくるめくようなといってしまえばちょっとおおげさですけども,"['そりゃあ', 'っそうですねはい', 'へえ', 'いえいえいえいえ', 'うーんうーん']",うーん
3253,まーもちろんわたくしは渋谷区の住人なんでね,['あーはい'],あーはいはい
3254,まーやっぱり,"['いいですね', 'いいですね', '楽しそうでいいです']",うーん
3255,まーやっぱりいいのは,"['うーん', '素敵ですね']",うーん
3256,まーよわい七十歳なのでえー戦争が終わる直前に,['あー'],あーはい
3257,まーよわい七十歳なのでえー戦争が終わる直前に生まれたわけで,"['あーはい', 'あそうなんですね', 'わーそうなんですか', 'はいはあはい', 'ああ', 'あーはい', 'ああーそれはい']",あーはい
3258,まーわたくしだいたいスポーツすることが好きなんですけども,"['スポーツがお好きなんですね', 'あはいええええ', 'うん遅いですかうんはい', 'あはい', 'いいですねー', 'あそうですかはいいいことですね', 'あはい', 'あーあーそーなんですねスポーツが']",あはい
3259,まーわたくしにしては一番と,['一番の'],うーん
3260,まーわたくしにしては一番というふうに数えさせていただきましたので,"['うんそうですね', 'はいあはい']",そうですね
3261,まーギブミーチューイングガムだとか,"['うーん', 'あー', 'ええチューインガムですか']",あー
3262,まーギブミーチューイングガムだとかギブミーチョコレートとかと,['あーはいはいはい'],あーはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはい
3263,まーギブミーチューイングガムだとかギブミーチョコレートとかという,['はは'],あーはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはい
3264,まーギブミーチューイングガムだとかギブミーチョコレートとかという形で,"['凄い', 'えええ', 'あーええええ', 'うふっええ']",あーはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはい
3265,まーベーゴマなんかは,['ベーゴマですか'],ベーゴマ
3266,まーベーゴマなんかはあのー,"['戦わせてっていう', 'うんベーゴマ']",ベーゴマ
3267,まー一生懸命がんばったせいもあって27歳のときに,['27歳はい'],あーはいはい
3268,まー一番したいことといえばね先ほどもちょっと,['一番したいことは'],はい一番したいことは
3269,まー一番したいことは,['はい一番したいことはどうでしょう'],はい一番したいことはどうでしょうか
3270,まー人あの人の役に立つことをしたいという風に,['あー'],あー
3271,まー人あの人の役に立つことをしたいという風に申しあげましたけども,"['役に立つねうんうん', 'いいです', 'ええそうですね', 'そうですねうーん', 'は素晴ら']",いいですね
3272,まー人あの人の役に立つことをしたいという風に申しあげましたけどもまー,['素晴らしいです'],いいですね
3273,まー今でも嬉しいっていうかずーっと嬉しいことですよね,"['そうですね', 'うーん', 'はい嬉しいですよねー', 'はいはいそうですねー', 'それは嬉しいです', 'そうですね']",そうですね
3274,まー今でも嬉しいっていうかずーっと嬉しいことですよねえー,"['106歳すごいですねー', 'そうですね', '凄いですねうーん']",そうですね
3275,まー今のかたにはあまりご存じない,"['あ', 'いえいえ', 'うーん', 'あははっうん']",うーん
3276,まー仕事で,"['いいことですね絵は', '絵もお描きになるの']",うーん
3277,まー仕事であの単身赴任で,['あー'],あー
3278,まー仕事であの単身赴任でえー札幌に,['そうですか'],あ
3279,まー仕事であの単身赴任でえー札幌にあのー赴任を,['あへー'],あそうなんですか
3280,まー仕事であの単身赴任でえー札幌にあのー赴任をしました時に,"['あー札幌ですか', '札幌にいらしたんですか', 'へえ']",あそうなんですか
3281,まー何しろ,['本読むこと'],いえいえ
3282,まー何しろ色々な,['もう'],うーん
3283,まー何しろ色々なものに興味が,['そうですね'],うーん
3284,まー何しろ色々なものに興味がありまして,"['ほーんとにすごいですねー', 'うーん好奇心旺盛で', 'いろいろなものにご興味があるんです', 'ほんとに']",うーん
3285,まー何しろ色々なものに興味がありまして年甲斐も,['いろいろ'],いえいえ
3286,まー何しろ色々なものに興味がありまして年甲斐もないって,['いえいえとんでもないです'],いえいえそんなことないです
3287,まー何しろ色々なものに興味がありまして年甲斐もないって言われますが,"['いえいえ', 'いいえ', 'あーそんなことないです', 'いやそんなこと', 'いえとんでもないです']",いえいえそんなことないです
3288,まー何しろ色々なものに興味がありまして年甲斐もないって言われますがお友達には,"['そんなことないです', '素晴らしい']",いえいえそんなことないです
3289,まー何しろ色々なものに興味がありまして年甲斐もないって言われますがお友達にはまだまだ,['全然'],いえいえそんなことないです
3290,まー何しろ色々なものに興味がありまして年甲斐もないって言われますがお友達にはまだまだ私は前向きに,"['すばらしそーです', 'ねえそうですよね']",そうですよね
3291,まー何しろ色々なものに興味がありまして年甲斐もないって言われますがお友達にはまだまだ私は前向きに色々の,['前向きにですね'],そうですよね
3292,まー何しろ色々なものに興味がありまして年甲斐もないって言われますがお友達にはまだまだ私は前向きに色々の趣味を,['どんどんやって'],そうですよね
3293,まー何しろ色々なものに興味がありまして年甲斐もないって言われますがお友達にはまだまだ私は前向きに色々の趣味を見つけて,"['はいほんとに', 'そうですねいいです', 'そうですよね']",そうですよね
3294,まー先生からもね勿論これ初心者なんでねみんな褒めていくわけなんでね,"['はいあはは', 'はいはいふふ']",へえ
3295,まー先生もそれでいいですよということで,"['あはい', 'はー', 'へえ']",あーそうなんですかー
3296,まー再会できることの,['あ'],うんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうん
3297,まー再会できることの喜びはほんとに飛び上がらんばかり,"['んふふふそうですかーええ', 'はあ凄い', 'あーそーだったんですね素敵ですねー', 'あはっそうなんですか', 'ふふふっうんええええあーそっか', 'うーん', 'そうでしたよね良かったですねーはい', 'うんうんうんうんそうですよね']",あそうなんですかええええええええええええええええええええええええええええええええええええええええええええ
3298,まー初めてトライしたんでね当然手は震えるしー,"['そうですよね', '震えます', 'そうですよねー', 'あー', 'そうですよね']",そうですよね
3299,まー初めてトライしたんでね当然手は震えるしーさっき,"['そーですよねー', '震えます', '緊張しますよね']",そうですね
3300,まー初めてトライしたんでね当然手は震えるしーさっきっぽ書いて,['ふふふふっ'],そうですよね
3301,まー初めてトライしたんでね当然手は震えるしーさっきっぽ書いて墨青墨つけてるんで,"['そうですねうんうん', 'うーん']",あー
3302,まー呆けてしまって,"['えー残念です', '新しい家ははい', 'うーん', 'そうですねー', 'うーん']",うーん
3303,まー女房と一緒に,"['はい奥様と一緒にですか', 'はいお二人で']",うーん凄いですね
3304,まー好きでね,"['あ未だにやられるて', 'あ', 'はいいーですねスキーも']",あお好きなんですね
3305,まー妻はね若い時に亡くなったんでね,"['あー', 'ええ', 'はぁー', 'あそうなんですか']",あーそうなんですか
3306,まー嬉しいっていうのか楽しい,['なんですか'],そうなんですね
3307,まー嬉しいっていうのか楽しいっていうのか私は大正琴を少しやっているんですね,"['あえー', 'あへーうちのおばあちゃんもやってました', 'あっそうなんですか', '大正琴ですか', 'あーそうなんですね', 'あうちの母もやってます', 'へー', 'あへえ']",あそうなんですか
